"time","v","y","der(v)","der(y)","count"
1.615,0.6476808950353927,0.09626822605461258,-9.810000000000001,0.6476808950353927,3
1.62,0.5986308950353916,0.09938400550982765,-9.810000000000001,0.5986308950353916,3
1.625,0.5495808950353925,0.1022545349666451,-9.810000000000001,0.5495808950353925,3
1.63,0.5005308950353936,0.1048798144250649,-9.810000000000001,0.5005308950353936,3
1.635,0.4514808950353925,0.1072598438850874,-9.810000000000001,0.4514808950353925,3
1.64,0.4024308950353935,0.1093946233467122,-9.810000000000001,0.4024308950353935,3
1.645,0.3533808950353924,0.1112841528099395,-9.810000000000001,0.3533808950353924,3
1.65,0.3043308950353935,0.1129284322747693,-9.810000000000001,0.3043308950353935,3
1.655,0.2552808950353915,0.1143274617372523,-9.810000000000001,0.2552808950353915,3
1.66,0.2062308950353926,0.1154812411971015,-9.810000000000001,0.2062308950353926,3
1.665,0.1571808950353914,0.116389770657439,-9.810000000000001,0.1571808950353914,3
1.67,0.1081308950353925,0.1170530501182648,-9.810000000000001,0.1081308950353925,3
1.675,0.05908089503539134,0.1174710795795789,-9.810000000000001,0.05908089503539134,3
1.68,0.01003089503539239,0.1176438590413814,-9.810000000000001,0.01003089503539239,3
1.685,-0.03901910496460875,0.1175713885036721,-9.810000000000001,-0.03901910496460875,3
1.69,-0.0880691049646077,0.1172536679664512,-9.810000000000001,-0.0880691049646077,3
1.695,-0.1371191049646088,0.1166906974297186,-9.810000000000001,-0.1371191049646088,3
1.7,-0.1861691049646078,0.1158824768934743,-9.810000000000001,-0.1861691049646078,3
1.705,-0.2352191049646089,0.1148290063577183,-9.810000000000001,-0.2352191049646089,3
1.71,-0.2842691049646079,0.1135302858224506,-9.810000000000001,-0.2842691049646079,3
1.715,-0.333319104964609,0.1119863152876712,-9.810000000000001,-0.333319104964609,3
1.72,-0.382369104964608,0.1101970947533802,-9.810000000000001,-0.382369104964608,3
1.725,-0.4314191049646091,0.1081626242195774,-9.810000000000001,-0.4314191049646091,3
1.73,-0.480469104964608,0.1058829036862631,-9.810000000000001,-0.480469104964608,3
1.735,-0.5295191049646092,0.1033579331534369,-9.810000000000001,-0.5295191049646092,3
1.74,-0.5785691049646081,0.1005877126210992,-9.810000000000001,-0.5785691049646081,3
1.745,-0.6276191049646093,0.09757224208924964,-9.810000000000001,-0.6276191049646093,3
1.75,-0.6766691049646082,0.09431152155788856,-9.810000000000001,-0.6766691049646082,3
1.755,-0.7257191049646071,0.09080555102701579,-9.810000000000001,-0.7257191049646071,3
1.76,-0.7747691049646083,0.08705433049663117,-9.810000000000001,-0.7747691049646083,3
1.765,-0.8238191049646072,0.08305785996673505,-9.810000000000001,-0.8238191049646072,3
1.77,-0.8728691049646083,0.07881613943732706,-9.810000000000001,-0.8728691049646083,3
1.775,-0.9219191049646074,0.07432916890840757,-9.810000000000001,-0.9219191049646074,3
1.78,-0.9709691049646102,0.06959694837851686,-9.810000000000001,-0.9709691049646102,3
1.785,-1.020019104964609,0.06461947784557851,-9.810000000000001,-1.020019104964609,3
1.79,-1.06906910496461,0.05939675731275609,-9.810000000000001,-1.06906910496461,3
1.795,-1.118119104964609,0.05392878678005005,-9.810000000000001,-1.118119104964609,3
1.8,-1.167169104964611,0.04821556624745992,-9.810000000000001,-1.167169104964611,3
1.805,-1.216219104964609,0.0422570957149862,-9.810000000000001,-1.216219104964609,3
1.81,-1.265269104964611,0.03605337518262838,-9.810000000000001,-1.265269104964611,3
1.815,-1.31431910496461,0.02960440465038698,-9.810000000000001,-1.31431910496461,3
1.82,-1.363369104964611,0.02291018411826144,-9.810000000000001,-1.363369104964611,3
1.825,-1.41241910496461,0.01597071358625236,-9.810000000000001,-1.41241910496461,3
1.83,-1.461469104964611,0.008785993054359126,-9.810000000000001,-1.461469104964611,3
1.835,-1.51051910496461,0.001356022522582367,-9.810000000000001,-1.51051910496461,3
1.83589512433017,-1.519300274643578,-1.000000426556804e-008,-9.810000000000001,-1.519300274643578,3
1.83589512433017,1.063510192250504,-1.000000426556804e-008,-9.810000000000001,1.063510192250504,4
1.835895143136542,1.063510007759999,1.000000628057981e-008,-9.810000000000001,1.063510007759999,4
1.835895143136542,1.063510007759999,1.000000628057981e-008,-9.810000000000001,1.063510007759999,4
1.84,1.023241361929472,0.004282916367913608,-9.810000000000001,1.023241361929472,4
1.845,0.9741913619294729,0.009276497924870439,-9.810000000000001,0.9741913619294729,4
1.85,0.9251413619294717,0.01402482958574526,-9.810000000000001,0.9251413619294717,4
1.855,0.8760913619294719,0.01852791131205066,-9.810000000000001,0.8760913619294719,4
1.86,0.8270413619294708,0.0227857430334707,-9.810000000000001,0.8270413619294708,4
1.865,0.7779913619294718,0.02679832477654766,-9.810000000000001,0.7779913619294718,4
1.87,0.7289413619294712,0.03056565653886946,-9.810000000000001,0.7289413619294712,4
1.875,0.6798913619294722,0.0340877382923019,-9.810000000000001,0.6798913619294722,4
1.88,0.6308413619294733,0.03736457005292154,-9.810000000000001,0.6308413619294733,4
1.885,0.5817913619294721,0.04039615182072853,-9.810000000000001,0.5817913619294721,4
1.89,0.5327413619294732,0.04318248359572258,-9.810000000000001,0.5327413619294732,4
1.895,0.483691361929472,0.04572356537790395,-9.810000000000001,0.483691361929472,4
1.9,0.4346413619294731,0.0480193971672724,-9.810000000000001,0.4346413619294731,4
1.905,0.3855913619294709,0.05006997895647661,-9.810000000000001,0.3855913619294709,4
1.91,0.3365413619294719,0.05187531073657539,-9.810000000000001,0.3365413619294719,4
1.915,0.2874913619294707,0.0534353925182767,-9.810000000000001,0.2874913619294707,4
1.92,0.2384413619294718,0.05475022430158041,-9.810000000000001,0.2384413619294718,4
1.925,0.1893913619294707,0.05581980608648664,-9.810000000000001,0.1893913619294707,4
1.93,0.1403413619294717,0.0566441378729953,-9.810000000000001,0.1403413619294717,4
1.935,0.09129136192947054,0.05722321966110644,-9.810000000000001,0.09129136192947054,4
1.94,0.04224136192947159,0.05755705145082002,-9.810000000000001,0.04224136192947159,4
1.945,-0.006808638070529553,0.05764563324213607,-9.810000000000001,-0.006808638070529553,4
1.95,-0.05585863807052852,0.05748896503505459,-9.810000000000001,-0.05585863807052852,4
1.955,-0.1049086380705297,0.05708704682957555,-9.810000000000001,-0.1049086380705297,4
1.96,-0.1539586380705286,0.056439878625699,-9.810000000000001,-0.1539586380705286,4
1.965,-0.2030086380705297,0.05554746042342488,-9.810000000000001,-0.2030086380705297,4
1.97,-0.2520586380705287,0.05440979222275326,-9.810000000000001,-0.2520586380705287,4
1.975,-0.3011086380705321,0.05302687401631711,-9.810000000000001,-0.3011086380705321,4
1.98,-0.3501586380705311,0.05139870580977501,-9.810000000000001,-0.3501586380705311,4
1.985,-0.3992086380705323,0.04952528760372115,-9.810000000000001,-0.3992086380705323,4
1.99,-0.4482586380705312,0.0474066193981557,-9.810000000000001,-0.4482586380705312,4
1.995,-0.4973086380705323,0.04504270119307846,-9.810000000000001,-0.4973086380705323,4
2,-0.5463586380705313,0.04243353298848964,-9.810000000000001,-0.5463586380705313,4
2.005,-0.5954086380705302,0.03957911478438915,-9.810000000000001,-0.5954086380705302,4
2.01,-0.6444586380705292,0.03647944658077698,-9.810000000000001,-0.6444586380705292,4
2.015,-0.6935086380705325,0.03313452837765283,-9.810000000000001,-0.6935086380705325,4
2.02,-0.7425586380705315,0.02954436017501729,-9.810000000000001,-0.7425586380705315,4
2.025,-0.7916086380705305,0.02570894197287008,-9.810000000000001,-0.7916086380705305,4
2.03,-0.8406586380705294,0.02162827377121119,-9.810000000000001,-0.8406586380705294,4
2.035,-0.8897086380705327,0.01730235557004023,-9.810000000000001,-0.8897086380705327,4
2.04,-0.9387586380705317,0.01273118736935797,-9.810000000000001,-0.9387586380705317,4
2.045,-0.9878086380705307,0.007914769169164032,-9.810000000000001,-0.9878086380705307,4
2.05,-1.03685863807053,0.002853100969458419,-9.810000000000001,-1.03685863807053,4
2.052716771416066,-1.063510165662134,-1.000000729519314e-008,-9.810000000000001,-1.063510165662134,4
2.052716771416066,0.7444571159634934,-1.000000729519314e-008,-9.810000000000001,0.7444571159634934,5
2.052716798282107,0.7444568524076234,1.000000693743368e-008,-9.810000000000001,0.7444568524076234,5
2.052716798282107,0.7444568524076234,1.000000693743368e-008,-9.810000000000001,0.7444568524076234,5
2.055,0.7220586435550943,0.001674184894079403,-9.810000000000001,0.7220586435550943,5
2.06,0.6730086435550958,0.005161852994267076,-9.810000000000001,0.6730086435550958,5
2.065,0.6239586435550975,0.008404271162574041,-9.810000000000001,0.6239586435550975,5
2.07,0.5749086435550985,0.01140143934325705,-9.810000000000001,0.5749086435550985,5
2.075,0.5258586435550963,0.01415335753219206,-9.810000000000001,0.5258586435550963,5
2.08,0.4768086435550973,0.01666002572505729,-9.810000000000001,0.4768086435550973,5
2.085,0.4277586435550984,0.01892144392510974,-9.810000000000001,0.4277586435550984,5
2.09,0.3787086435550994,0.02093761213234938,-9.810000000000001,0.3787086435550994,5
2.095,0.3296586435550939,0.02270853033392945,-9.810000000000001,0.3296586435550939,5
2.1,0.280608643555095,0.02423419853685751,-9.810000000000001,0.280608643555095,5
2.105,0.2315586435550961,0.02551461674138805,-9.810000000000001,0.2315586435550961,5
2.11,0.1825086435550971,0.02654978494752105,-9.810000000000001,0.1825086435550971,5
2.115,0.1334586435550938,0.02733970315525659,-9.810000000000001,0.1334586435550938,5
2.12,0.08440864355509482,0.02788437136459452,-9.810000000000001,0.08440864355509482,5
2.125,0.03535864355509586,0.02818378957553492,-9.810000000000001,0.03535864355509586,5
2.13,-0.01369135644490301,0.0282379577858834,-9.810000000000001,-0.01369135644490301,5
2.135,-0.06274135644490197,0.02804687599475359,-9.810000000000001,-0.06274135644490197,5
2.14,-0.1117913564449053,0.02761054420411205,-9.810000000000001,-0.1117913564449053,5
2.145,-0.1608413564449042,0.02692896241395887,-9.810000000000001,-0.1608413564449042,5
2.15,-0.2098913564449032,0.02600213062429401,-9.810000000000001,-0.2098913564449032,5
2.155,-0.2589413564449022,0.02483004883511748,-9.810000000000001,-0.2589413564449022,5
2.16,-0.3079913564449055,0.02341271704642913,-9.810000000000001,-0.3079913564449055,5
2.165,-0.3570413564449044,0.02175013525822923,-9.810000000000001,-0.3570413564449044,5
2.17,-0.4060913564449034,0.01984230347051765,-9.810000000000001,-0.4060913564449034,5
2.175,-0.4551413564449023,0.01768922168329439,-9.810000000000001,-0.4551413564449023,5
2.18,-0.5041913564449057,0.01529088989655924,-9.810000000000001,-0.5041913564449057,5
2.185,-0.5532413564449046,0.01264730811031261,-9.810000000000001,-0.5532413564449046,5
2.19,-0.6022913564449036,0.009758476324554306,-9.810000000000001,-0.6022913564449036,5
2.195,-0.6513413564449025,0.006624394539284327,-9.810000000000001,-0.6513413564449025,5
2.2,-0.7003913564449058,0.003245062754502363,-9.810000000000001,-0.7003913564449058,5
2.204491921250479,-0.7444571039121073,-1.000000756694449e-008,-9.810000000000001,-0.7444571039121073,5
2.204491921250479,0.5211199727384751,-1.000000756694449e-008,-9.810000000000001,0.5211199727384751,6
2.204491959629741,0.5211195962379172,1.00000009895705e-008,-9.810000000000001,0.5211195962379172,6
2.204491959629741,0.5211195962379172,1.00000009895705e-008,-9.810000000000001,0.5211195962379172,6
2.205,0.5161357202056792,0.0002634937649441095,-9.810000000000001,0.5161357202056792,6
2.21,0.4670857202056782,0.002721547353782952,-9.810000000000001,0.4670857202056782,6
2.215,0.4180357202056805,0.004934350951303844,-9.810000000000001,0.4180357202056805,6
2.22,0.3689857202056772,0.006901904550003979,-9.810000000000001,0.3689857202056772,6
2.225,0.3199357202056764,0.008624208149258125,-9.810000000000001,0.3199357202056764,6
2.23,0.2708857202056775,0.01010126174881819,-9.810000000000001,0.2708857202056775,6
2.235,0.2218357202056785,0.01133306534886657,-9.810000000000001,0.2218357202056785,6
2.24,0.1727857202056759,0.01231961894909259,-9.810000000000001,0.1727857202056759,6
2.245,0.1237357202056769,0.01306092254914721,-9.810000000000001,0.1237357202056769,6
2.25,0.07468572020567799,0.013556976149318,-9.810000000000001,0.07468572020567799,6
2.255,0.02563572020567903,0.01380777974960495,-9.810000000000001,0.02563572020567903,6
2.26,-0.02341427979431992,0.01381333335000806,-9.810000000000001,-0.02341427979431992,6
2.265,-0.07246427979432323,0.01357363695052731,-9.810000000000001,-0.07246427979432323,6
2.27,-0.1215142797943222,0.01308869055116273,-9.810000000000001,-0.1215142797943222,6
2.275,-0.1705642797943198,0.01235849415167352,-9.810000000000001,-0.1705642797943198,6
2.28,-0.2196142797943188,0.01138304775216035,-9.810000000000001,-0.2196142797943188,6
2.285,-0.2686642797943221,0.01016235135268065,-9.810000000000001,-0.2686642797943221,6
2.29,-0.317714279794321,0.008696404953234651,-9.810000000000001,-0.317714279794321,6
2.295,-0.36676427979432,0.006985208553822238,-9.810000000000001,-0.36676427979432,6
2.3,-0.4158142797943189,0.005028762154443417,-9.810000000000001,-0.4158142797943189,6
2.305,-0.4648642797943222,0.002827065755097982,-9.810000000000001,-0.4648642797943222,6
2.31,-0.5139142797943211,0.000380119355786324,-9.810000000000001,-0.5139142797943211,6
2.310734525171892,-0.5211199717305793,-1.000001840544013e-008,-9.810000000000001,-0.5211199717305793,6
2.310734525171892,0.3647839802114055,-1.000001840544013e-008,-9.810000000000001,0.3647839802114055,7
2.31073458000521,0.3647834422965517,1.00000032755366e-008,-9.810000000000001,0.3647834422965517,7
2.31073458000521,0.3647834422965517,1.00000032755366e-008,-9.810000000000001,0.3647834422965517,7
2.315,0.3229396721476646,0.001466722370921644,-9.810000000000001,0.3229396721476646,7
2.32,0.2738896721476652,0.002958795467133059,-9.810000000000001,0.2738896721476652,7
2.325,0.2248396721476619,0.004205618666959682,-9.810000000000001,0.2248396721476619,7
2.33,0.1757896721476609,0.005207191941890847,-9.810000000000001,0.1757896721476609,7
2.335,0.1267396721476619,0.005963515207985724,-9.810000000000001,0.1267396721476619,7
2.34,0.07768967214766295,0.006474588495737724,-9.810000000000001,0.07768967214766295,7
2.345,0.02863967214765963,0.006740411805146862,-9.810000000000001,0.02863967214765963,7
2.35,-0.02041032785233915,0.006760985108914096,-9.810000000000001,-0.02041032785233915,7
2.355,-0.06946032785233811,0.006536308416598548,-9.810000000000001,-0.06946032785233811,7
2.36,-0.1185103278523371,0.006066381731470207,-9.810000000000001,-0.1185103278523371,7
2.365,-0.1675603278523404,0.005351205053529001,-9.810000000000001,-0.1675603278523404,7
2.37,-0.2166103278523393,0.004390778382775055,-9.810000000000001,-0.2166103278523393,7
2.375,-0.2656603278523383,0.003185101719208318,-9.810000000000001,-0.2656603278523383,7
2.38,-0.3147103278523373,0.001734175062828789,-9.810000000000001,-0.3147103278523373,7
2.385,-0.3637603278523359,3.799839437448006e-005,-9.810000000000001,-0.3637603278523359,7
2.385104340661245,-0.3647839097391482,-1.000001507007224e-008,-9.810000000000001,-0.3647839097391482,7
2.385104340661245,0.2553487368174037,-1.000001507007224e-008,-9.810000000000001,0.2553487368174037,8
2.385104419000307,0.2553479683112069,1.000000307200765e-008,-9.810000000000001,0.2553479683112069,8
2.385104419000307,0.2553479683112069,1.000000307200765e-008,-9.810000000000001,0.2553479683112069,8
2.39,0.207322318704214,0.001132527837695584,-9.810000000000001,0.207322318704214,8
2.395,0.158272318704216,0.002046514118205049,-9.810000000000001,0.158272318704216,8
2.4,0.1092223187042189,0.002715250505314398,-9.810000000000001,0.1092223187042189,8
2.405,0.06017231870421996,0.003138736997993814,-9.810000000000001,0.06017231870421996,8
2.41,0.01112231870421603,0.003316973474270896,-9.810000000000001,0.01112231870421603,8
2.415,-0.03792768129578292,0.00324995996962487,-9.810000000000001,-0.03792768129578292,8
2.42,-0.08697768129578187,0.002937696486635968,-9.810000000000001,-0.08697768129578187,8
2.425,-0.1360276812957808,0.002380183025304189,-9.810000000000001,-0.1360276812957808,8
2.43,-0.1850776812957854,0.00157741955114218,-9.810000000000001,-0.1850776812957854,8
2.435,-0.2341276812957844,0.0005294060829949678,-9.810000000000001,-0.2341276812957844,8
2.437163193864968,-0.2553486131111204,-1.00000119092571e-008,-9.810000000000001,-0.2553486131111204,8
2.437163193864968,0.1787440291777843,-1.00000119092571e-008,-9.810000000000001,0.1787440291777843,9
2.437163305774312,0.1787429313471224,1.000000075616147e-008,-9.810000000000001,0.1787429313471224,9
2.437163305774312,0.1787429313471224,1.000000075616147e-008,-9.810000000000001,0.1787429313471224,9
2.44,0.1509149609931225,0.0004675786162878954,-9.810000000000001,0.1509149609931225,9
2.445,0.1018649609931242,0.001099528262458043,-9.810000000000001,0.1018649609931242,9
2.45,0.05281496099312019,0.001486227999762075,-9.810000000000001,0.05281496099312019,9
2.455,0.00376496099312123,0.001627677745518068,-9.810000000000001,0.00376496099312123,9
2.46,-0.04528503900687773,0.001523877512931184,-9.810000000000001,-0.04528503900687773,9
2.465,-0.09433503900687804,0.001174827280401999,-9.810000000000001,-0.09433503900687804,9
2.47,-0.1433850390068814,0.0005805270537654201,-9.810000000000001,-0.1433850390068814,9
2.473604376029916,-0.1787439678603511,-1.000000413769285e-008,-9.810000000000001,-0.1787439678603511,9
2.473604376029916,0.1251207775022458,-1.000000413769285e-008,-9.810000000000001,0.1251207775022458,10
2.473604535893003,0.1251192092453611,1.000000092082891e-008,-9.810000000000001,0.1251192092453611,10
2.473604535893003,0.1251192092453611,1.000000092082891e-008,-9.810000000000001,0.1251192092453611,10
2.475,0.1114297063557164,0.0001650575903807042,-9.810000000000001,0.1114297063557164,10
2.48,0.06237970635571874,0.0005995810668040014,-9.810000000000001,0.06237970635571874,10
2.485,0.01332970635571978,0.0007888545753064577,-9.810000000000001,0.01332970635571978,10
2.49,-0.03572029364428386,0.000732878090118163,-9.810000000000001,-0.03572029364428386,10
2.495,-0.08477029364428282,0.0004316516120598852,-9.810000000000001,-0.08477029364428282,10
2.49911319689524,-0.1251207551865828,-1.000000101058263e-008,-9.810000000000001,-0.1251207551865828,10
2.49911319689524,0.08758452863060794,-1.000000101058263e-008,-9.810000000000001,0.08758452863060794,11
2.499113425268778,0.08758228828619687,1.000000095187542e-008,-9.810000000000001,0.08758228828619687,11
2.499113425268778,0.08758228828619687,1.000000095187542e-008,-9.810000000000001,0.08758228828619687,11
2.5,0.07888499017291042,7.38027726077339e-005,-9.810000000000001,0.07888499017291042,11
2.5,0.07888499017291042,7.38027726077339e-005,-9.810000000000001,0.07888499017291042,11
