"time","Inductor1.i","Inductor2.i","Ldc.i","der(Inductor1.i)","der(Inductor2.i)","der(Ldc.i)","der(Inductor3.i)","Ground1.p.i","Ground1.p.v","IdealDiode1.LossPower","IdealDiode1.i","IdealDiode1.v","IdealDiode2.LossPower","IdealDiode2.i","IdealDiode2.v","IdealDiode3.LossPower","IdealDiode3.i","IdealDiode3.v","IdealDiode4.LossPower","IdealDiode4.i","IdealDiode4.v","IdealDiode5.LossPower","IdealDiode5.i","IdealDiode5.v","IdealDiode6.LossPower","IdealDiode6.i","IdealDiode6.v","Inductor1.p.v","Inductor1.v","Inductor2.p.v","Inductor2.v","Inductor3.p.v","Inductor3.v","Ldc.v","Losses","Rdc.LossPower","Rdc.R_actual","Rdc.v","SineVoltage1.n.v","SineVoltage1.v","SineVoltage2.v","SineVoltage3.v","iAC[1]","iAC[2]","iAC[3]","pDC.power","pDC.product.u1","pDC.voltageSensor.n.i","pDC.voltageSensor.p.i","uAC[1]","uAC[2]","uAC[3]","uDC","IdealDiode1.off","IdealDiode2.off","IdealDiode3.off","IdealDiode4.off","IdealDiode5.off","IdealDiode6.off","IdealDiode1.n.i","IdealDiode1.n.v","IdealDiode1.p.i","IdealDiode1.p.v","IdealDiode2.n.i","IdealDiode2.n.v","IdealDiode2.p.i","IdealDiode2.p.v","IdealDiode3.n.i","IdealDiode3.n.v","IdealDiode3.p.i","IdealDiode3.p.v","IdealDiode4.n.i","IdealDiode4.n.v","IdealDiode4.p.i","IdealDiode4.p.v","IdealDiode5.n.i","IdealDiode5.n.v","IdealDiode5.p.i","IdealDiode5.p.v","IdealDiode6.n.i","IdealDiode6.n.v","IdealDiode6.p.i","IdealDiode6.p.v","Inductor1.n.i","Inductor1.n.v","Inductor1.p.i","Inductor2.n.i","Inductor2.n.v","Inductor2.p.i","Inductor3.i","Inductor3.n.i","Inductor3.n.v","Inductor3.p.i","Ldc.n.i","Ldc.n.v","Ldc.p.i","Ldc.p.v","Rdc.i","Rdc.n.i","Rdc.n.v","Rdc.p.i","Rdc.p.v","SineVoltage1.i","SineVoltage1.n.i","SineVoltage1.p.i","SineVoltage1.p.v","SineVoltage1.signalSource.y","SineVoltage2.i","SineVoltage2.n.i","SineVoltage2.n.v","SineVoltage2.p.i","SineVoltage2.p.v","SineVoltage2.signalSource.y","SineVoltage3.i","SineVoltage3.n.i","SineVoltage3.n.v","SineVoltage3.p.i","SineVoltage3.p.v","SineVoltage3.signalSource.y","pDC.currentSensor.i","pDC.currentSensor.n.i","pDC.currentSensor.n.v","pDC.currentSensor.p.i","pDC.currentSensor.p.v","pDC.nc.i","pDC.nc.v","pDC.nv.i","pDC.nv.v","pDC.pc.i","pDC.pc.v","pDC.product.u2","pDC.product.y","pDC.pv.i","pDC.pv.v","pDC.voltageSensor.n.v","pDC.voltageSensor.p.v","pDC.voltageSensor.v"
0.0153,-52.42714360126001,0.4079178815820982,50.93996776822804,-139.844867650892,-267.0955320515607,64.11424144074999,406.9403997012462,-1.498801083243961e-015,0,263.6384016349776,-0.5134573026406164,-513.4573026406165,2.739868591827127,-0.05234375408610958,-52.34375408610983,43.85741807759478,51.50576882495477,0.8515049688248837,44.22593833305794,51.9136862986194,0.8519128862986194,211.8407732679742,-0.4602616356682078,-460.261635668208,263.6379827387325,-0.5134568947231427,-513.4568947231428,-0.8603035783576729,-0.008390692059053517,460.245609936285,-0.01602573192309365,513.4813111471249,0.02441642398207478,3.2057120720375,829.940382644164,25948.80316228112,10,509.3996776822804,324.2888725016842,-325.1491760800419,135.9567374346008,189.1924386454408,-52.42714360126001,0.4079178815820982,52.01922571967791,26112.10203190493,512.6053897543179,0,0,-461.1135485545067,-53.19525905493475,514.3088076094414,512.6053897543179,1,1,0,0,1,1,0.5134573026406164,512.6053897543179,-0.5134573026406164,-0.8519128862986194,0.05234375408610958,512.6053897543179,-0.05234375408610958,460.261635668208,-51.50576882495477,512.6053897543179,51.50576882495477,513.4568947231428,-51.9136862986194,-0.8519128862986194,51.9136862986194,0,0.4602616356682078,460.261635668208,-0.4602616356682078,0,0.5134568947231427,513.4568947231428,-0.5134568947231427,0,52.42714360126001,-0.8519128862986194,-52.42714360126001,-0.4079178815820982,460.261635668208,0.4079178815820982,52.01922571967791,-52.01922571967791,513.4568947231428,52.01922571967791,-50.93996776822804,0,50.93996776822804,3.2057120720375,50.93996776822804,-50.93996776822804,3.2057120720375,50.93996776822804,512.6053897543179,52.42714360126001,-52.42714360126001,52.42714360126001,-0.8603035783576729,-325.1491760800419,-0.4079178815820982,0.4079178815820982,324.2888725016842,-0.4079178815820982,460.245609936285,135.9567374346008,-52.01922571967791,52.01922571967791,324.2888725016842,-52.01922571967791,513.4813111471249,189.1924386454408,50.93996776822804,-50.93996776822804,512.6053897543179,50.93996776822804,512.6053897543179,-50.93996776822804,512.6053897543179,0,0,50.93996776822804,512.6053897543179,50.93996776822804,26112.10203190493,0,512.6053897543179,0,512.6053897543179,512.6053897543179
0.0154,-52.44775843069141,0.3797216083502303,50.95690633250558,-450.0978675365271,-198.9244346977633,202.9213010923888,649.0223022334855,1.110223024625157e-015,0,270.9900585130066,-0.5205670547710511,-520.5670547710512,4.8995464125593,-0.06999676001473176,-69.99676001472245,43.89507655844259,51.54747014729136,0.851546670147286,44.23814476317465,51.92719137592036,0.8519263913759204,202.2466108448395,-0.449718368364962,-449.7183683649527,270.9896631724275,-0.5205666750498225,-520.5666750498225,-0.878932263428112,-0.02700587205219163,449.7064328988708,-0.0119354660818658,520.6056163879565,0.03894133813400913,10.14606505461944,837.2591002644501,25966.06302979747,10,509.5690633250558,323.1443723411332,-324.0233046045613,126.5620605577377,197.4612440468233,-52.44775843069141,0.3797216083502303,52.06803682234118,26483.07511642922,519.7151283796752,0,0,-450.5702947563286,-70.84830668486978,521.4186014411985,519.7151283796752,1,1,0,0,1,1,0.5205670547710511,519.7151283796752,-0.5205670547710511,-0.8519263913759204,0.06999676001473176,519.7151283796752,-0.06999676001473176,449.7183683649527,-51.54747014729136,519.7151283796752,51.54747014729136,520.5666750498225,-51.92719137592036,-0.8519263913759204,51.92719137592036,0,0.449718368364962,449.7183683649527,-0.449718368364962,0,0.5205666750498225,520.5666750498225,-0.5205666750498225,0,52.44775843069141,-0.8519263913759204,-52.44775843069141,-0.3797216083502303,449.7183683649527,0.3797216083502303,52.06803682234118,-52.06803682234118,520.5666750498225,52.06803682234118,-50.95690633250558,0,50.95690633250558,10.14606505461944,50.95690633250558,-50.95690633250558,10.14606505461944,50.95690633250558,519.7151283796752,52.44775843069141,-52.44775843069141,52.44775843069141,-0.878932263428112,-324.0233046045613,-0.3797216083502303,0.3797216083502303,323.1443723411332,-0.3797216083502303,449.7064328988708,126.5620605577377,-52.06803682234118,52.06803682234118,323.1443723411332,-52.06803682234118,520.6056163879565,197.4612440468233,50.95690633250558,-50.95690633250558,519.7151283796752,50.95690633250558,519.7151283796752,-50.95690633250558,519.7151283796752,0,0,50.95690633250558,519.7151283796752,50.95690633250558,26483.07511642922,0,519.7151283796752,0,519.7151283796752,519.7151283796752
0.0155,-52.48032703494776,0.3511682971252637,50.98720292444697,-508.2459469206676,-228.8981768259646,329.2506825111605,737.1441237467025,3.497202527569243e-015,0,277.9256223470267,-0.5271865157105469,-527.1865157105469,7.670805207533275,-0.08758313312238641,-87.58313312238201,43.94430035049953,51.6019725732799,0.8516011725732824,44.26159966268897,51.95314051923722,0.8519523405192373,192.5028175443566,-0.4387514302476501,-438.7514302476457,277.9252520851383,-0.5271861645426009,-527.186164542601,-0.8824470973344774,-0.03049475681524005,438.7376963570361,-0.01373389060955788,527.2303931900258,0.04422864742480215,16.46253412555802,844.2303971972433,25996.94862058733,10,509.8720292444697,321.6952141499093,-322.5776612472437,117.0424822071269,205.5351790401165,-52.48032703494776,0.3511682971252637,52.1291587378225,26836.32718869779,526.3345633700277,0,0,-439.6033825881649,-88.43473429495532,528.0381168831202,526.3345633700277,1,1,0,0,1,1,0.5271865157105469,526.3345633700277,-0.5271865157105469,-0.8519523405192373,0.08758313312238641,526.3345633700277,-0.08758313312238641,438.7514302476457,-51.6019725732799,526.3345633700277,51.6019725732799,527.186164542601,-51.95314051923722,-0.8519523405192373,51.95314051923722,0,0.4387514302476501,438.7514302476457,-0.4387514302476501,0,0.5271861645426009,527.186164542601,-0.5271861645426009,0,52.48032703494776,-0.8519523405192373,-52.48032703494776,-0.3511682971252637,438.7514302476457,0.3511682971252637,52.1291587378225,-52.1291587378225,527.186164542601,52.1291587378225,-50.98720292444697,0,50.98720292444697,16.46253412555802,50.98720292444697,-50.98720292444697,16.46253412555802,50.98720292444697,526.3345633700277,52.48032703494776,-52.48032703494776,52.48032703494776,-0.8824470973344774,-322.5776612472437,-0.3511682971252637,0.3511682971252637,321.6952141499093,-0.3511682971252637,438.7376963570361,117.0424822071269,-52.1291587378225,52.1291587378225,321.6952141499093,-52.1291587378225,527.2303931900258,205.5351790401165,50.98720292444697,-50.98720292444697,526.3345633700277,50.98720292444697,526.3345633700277,-50.98720292444697,526.3345633700277,0,0,50.98720292444697,526.3345633700277,50.98720292444697,26836.32718869779,0,526.3345633700277,0,526.3345633700277,526.3345633700277
0.0156,-52.52274038717961,0.322280230895488,51.02876182548647,-357.6901419866514,-324.2333529613006,443.3259649534375,681.9234949489328,5.551115123125783e-016,0,284.4151884540147,-0.5333059051370186,-533.3059051370186,11.04324453041249,-0.105086842803523,-105.0868428035243,44.00317718673443,51.66715457342701,0.8516663545734673,44.29440729184909,51.98943448204259,0.8519886344820427,182.6426156820564,-0.427367073699011,-427.3670736990122,284.4148447065618,-0.5333055828571099,-533.30558285711,-0.8734500430012417,-0.02146140851919909,427.3476196978346,-0.01945400117767804,533.346498266807,0.04091540969693597,22.16629824767188,850.8134778516289,26039.34533442225,10,510.2876182548647,319.9402226405468,-320.8136726835481,107.4073970572877,213.4062756262601,-52.52274038717961,0.322280230895488,52.20046015628412,27170.4640882554,532.4539165025366,0,0,-428.2190623334943,-105.9385091580978,534.1575714915921,532.4539165025366,1,1,0,0,1,1,0.5333059051370186,532.4539165025366,-0.5333059051370186,-0.8519886344820427,0.105086842803523,532.4539165025366,-0.105086842803523,427.3670736990122,-51.66715457342701,532.4539165025366,51.66715457342701,533.30558285711,-51.98943448204259,-0.8519886344820427,51.98943448204259,0,0.427367073699011,427.3670736990122,-0.427367073699011,0,0.5333055828571099,533.30558285711,-0.5333055828571099,0,52.52274038717961,-0.8519886344820427,-52.52274038717961,-0.322280230895488,427.3670736990122,0.322280230895488,52.20046015628412,-52.20046015628412,533.30558285711,52.20046015628412,-51.02876182548647,0,51.02876182548647,22.16629824767188,51.02876182548647,-51.02876182548647,22.16629824767188,51.02876182548647,532.4539165025366,52.52274038717961,-52.52274038717961,52.52274038717961,-0.8734500430012417,-320.8136726835481,-0.322280230895488,0.322280230895488,319.9402226405468,-0.322280230895488,427.3476196978346,107.4073970572877,-52.20046015628412,52.20046015628412,319.9402226405468,-52.20046015628412,533.346498266807,213.4062756262601,51.02876182548647,-51.02876182548647,532.4539165025366,51.02876182548647,532.4539165025366,-51.02876182548647,532.4539165025366,0,0,51.02876182548647,532.4539165025366,51.02876182548647,27170.4640882554,0,532.4539165025366,0,532.4539165025366,532.4539165025366
0.0157,-52.57213722516512,0.2930515800224121,51.07887113319006,-531.8158644594358,-294.0652871321466,544.5180139538479,825.8811515929665,-3.885780586188048e-015,0,290.3772605548764,-0.5388666445001735,-538.8666445001736,15.00172176253759,-0.1224815160035888,-122.4815160035905,44.06918433534059,51.74021929369382,0.8517394192937218,44.33403608523619,52.03327058066495,0.852032470580665,172.6677538929543,-0.4155330960260009,-415.5330960260025,290.376944723835,-0.5388663514488866,-538.8663514488867,-0.8839414224482312,-0.03190895186756615,415.5154521087746,-0.0176439172279288,538.9159043179823,0.04955286909557799,27.2259006976924,856.8269013547802,26090.51076241037,10,510.7887113319006,317.8491383347696,-318.7330797572179,97.66631377400495,221.0667659832126,-52.57213722516512,0.2930515800224121,52.27908564514271,27481.17903563282,538.014612029593,0,0,-416.3851284965832,-123.3332554228842,539.7183839194673,538.014612029593,1,1,0,0,1,1,0.5388666445001735,538.014612029593,-0.5388666445001735,-0.852032470580665,0.1224815160035888,538.014612029593,-0.1224815160035888,415.5330960260025,-51.74021929369382,538.014612029593,51.74021929369382,538.8663514488867,-52.03327058066495,-0.852032470580665,52.03327058066495,0,0.4155330960260009,415.5330960260025,-0.4155330960260009,0,0.5388663514488866,538.8663514488867,-0.5388663514488866,0,52.57213722516512,-0.852032470580665,-52.57213722516512,-0.2930515800224121,415.5330960260025,0.2930515800224121,52.27908564514271,-52.27908564514271,538.8663514488867,52.27908564514271,-51.07887113319006,0,51.07887113319006,27.2259006976924,51.07887113319006,-51.07887113319006,27.2259006976924,51.07887113319006,538.014612029593,52.57213722516512,-52.57213722516512,52.57213722516512,-0.8839414224482312,-318.7330797572179,-0.2930515800224121,0.2930515800224121,317.8491383347696,-0.2930515800224121,415.5154521087746,97.66631377400495,-52.27908564514271,52.27908564514271,317.8491383347696,-52.27908564514271,538.9159043179823,221.0667659832126,51.07887113319006,-51.07887113319006,538.014612029593,51.07887113319006,538.014612029593,-51.07887113319006,538.014612029593,0,0,51.07887113319006,538.014612029593,51.07887113319006,27481.17903563282,0,538.014612029593,0,538.014612029593,538.014612029593
0.0158,-52.62881779406916,0.2635441046885849,51.13770730887378,-583.6069333765533,-321.2852286244091,633.5347635943094,904.8921619997448,9.214851104388799e-015,0,295.8336230295022,-0.5439058953803517,-543.9058953803518,19.53141901809134,-0.1397548532899364,-139.7548532899342,44.14250717628908,51.82136805754406,0.8518205680574056,44.3807258985157,52.0849118986888,0.8520841118986888,162.6500495065602,-0.4032989579785213,-403.2989579785191,295.8333363434739,-0.5439056318365106,-543.9056318365107,-0.887100527901282,-0.0350164160025932,403.2796808648016,-0.01927711371746455,543.9599253662307,0.05429352971998469,31.67673817971547,862.3716609724324,26150.65108808043,10,511.3770730887378,315.4508352343771,-316.3379357622784,87.82884563042448,228.5090901318536,-52.62881779406916,0.2635441046885849,52.36527368938057,27770.52685361455,543.0538112684533,0,0,-404.1510420904178,-140.6066738579916,544.7577159484093,543.0538112684532,1,1,0,0,1,1,0.5439058953803517,543.0538112684533,-0.5439058953803517,-0.8520841118986888,0.1397548532899364,543.0538112684533,-0.1397548532899364,403.2989579785191,-51.82136805754406,543.0538112684533,51.82136805754406,543.9056318365107,-52.0849118986888,-0.8520841118986888,52.0849118986888,0,0.4032989579785213,403.2989579785191,-0.4032989579785213,0,0.5439056318365106,543.9056318365107,-0.5439056318365106,0,52.62881779406916,-0.8520841118986888,-52.62881779406916,-0.2635441046885849,403.2989579785191,0.2635441046885849,52.36527368938057,-52.36527368938057,543.9056318365107,52.36527368938057,-51.13770730887378,0,51.13770730887378,31.67673817971547,51.13770730887378,-51.13770730887378,31.67673817971547,51.13770730887378,543.0538112684533,52.62881779406916,-52.62881779406916,52.62881779406916,-0.887100527901282,-316.3379357622784,-0.2635441046885849,0.2635441046885849,315.4508352343771,-0.2635441046885849,403.2796808648016,87.82884563042448,-52.36527368938057,52.36527368938057,315.4508352343771,-52.36527368938057,543.9599253662307,228.5090901318536,51.13770730887378,-51.13770730887378,543.0538112684533,51.13770730887378,543.0538112684533,-51.13770730887378,543.0538112684533,0,0,51.13770730887378,543.0538112684533,51.13770730887378,27770.52685361455,0,543.0538112684533,0,543.0538112684533,543.0538112684533
0.0159,-52.69209823246442,0.2337719112666965,51.20462497925008,-665.0853875099227,-322.4554368784993,710.1409686866941,987.5408243885886,5.10702591327572e-015,0,300.7485278496125,-0.5484054411196268,-548.4054411196269,24.61468970065755,-0.1568906934800722,-156.8906934800695,44.22253527318973,51.90992111384978,0.851909121113863,44.43387721603975,52.1436927913448,0.8521428927913448,152.617270747529,-0.3906626047467687,-390.662604746766,300.7482714463473,-0.5484052073479493,-548.4052073479494,-0.8920480160419402,-0.03990512325059537,390.6432574205533,-0.01934732621270996,548.4644597974127,0.05925244946331532,35.50704843433471,867.3851722333757,26219.13619265642,10,512.0462497925008,312.7385564006414,-313.6306044166834,77.90470101991181,235.7259033967713,-52.69209823246442,0.2337719112666965,52.45832632119773,28037.26129185659,547.5532982268355,0,0,-391.5147476395573,-157.7426026011834,549.2573502407407,547.5532982268355,1,1,0,0,1,1,0.5484054411196268,547.5532982268355,-0.5484054411196268,-0.8521428927913448,0.1568906934800722,547.5532982268355,-0.1568906934800722,390.662604746766,-51.90992111384978,547.5532982268355,51.90992111384978,548.4052073479494,-52.1436927913448,-0.8521428927913448,52.1436927913448,0,0.3906626047467687,390.662604746766,-0.3906626047467687,0,0.5484052073479493,548.4052073479494,-0.5484052073479493,0,52.69209823246442,-0.8521428927913448,-52.69209823246442,-0.2337719112666965,390.662604746766,0.2337719112666965,52.45832632119773,-52.45832632119773,548.4052073479494,52.45832632119773,-51.20462497925008,0,51.20462497925008,35.50704843433471,51.20462497925008,-51.20462497925008,35.50704843433471,51.20462497925008,547.5532982268355,52.69209823246442,-52.69209823246442,52.69209823246442,-0.8920480160419402,-313.6306044166834,-0.2337719112666965,0.2337719112666965,312.7385564006414,-0.2337719112666965,390.6432574205533,77.90470101991181,-52.45832632119773,52.45832632119773,312.7385564006414,-52.45832632119773,548.4644597974127,235.7259033967713,51.20462497925008,-51.20462497925008,547.5532982268355,51.20462497925008,547.5532982268355,-51.20462497925008,547.5532982268355,0,0,51.20462497925008,547.5532982268355,51.20462497925008,28037.26129185659,0,547.5532982268355,0,547.5532982268355,547.5532982268355
0.016,-52.7605950084422,0.2037704403224201,51.27822304721817,-722.8662467032335,-331.2359307405662,774.6156303441671,1054.102177442928,-5.218048215738236e-015,0,305.1073356239978,-0.552365219419179,-552.3652194191791,30.23122403738944,-0.173871285833485,-173.871285833485,44.3079898517526,52.00445955247083,0.8520036595524516,44.49224132233802,52.20822978902302,0.8522074297890231,142.6132733340116,-0.3776417261559051,-377.6417261559051,305.1071105128565,-0.5523650156489425,-552.3650156489425,-0.8955794045912171,-0.04337197480219401,377.6218520000606,-0.01987415584443397,552.4282617795891,0.06324613064657569,38.73078151720836,871.8591746823461,26294.56158880257,10,512.7822304721817,309.7181781250196,-310.6137575296108,67.90367387504104,242.7100836545695,-52.7605950084422,0.2037704403224201,52.55682456811978,28280.60724223505,551.5130119893901,0,0,-378.4939335856941,-174.7232894930374,553.2172230787315,551.5130119893901,1,1,0,0,1,1,0.552365219419179,551.5130119893901,-0.552365219419179,-0.8522074297890231,0.173871285833485,551.5130119893901,-0.173871285833485,377.6417261559051,-52.00445955247083,551.5130119893901,52.00445955247083,552.3650156489425,-52.20822978902302,-0.8522074297890231,52.20822978902302,0,0.3776417261559051,377.6417261559051,-0.3776417261559051,0,0.5523650156489425,552.3650156489425,-0.5523650156489425,0,52.7605950084422,-0.8522074297890231,-52.7605950084422,-0.2037704403224201,377.6417261559051,0.2037704403224201,52.55682456811978,-52.55682456811978,552.3650156489425,52.55682456811978,-51.27822304721817,0,51.27822304721817,38.73078151720836,51.27822304721817,-51.27822304721817,38.73078151720836,51.27822304721817,551.5130119893901,52.7605950084422,-52.7605950084422,52.7605950084422,-0.8955794045912171,-310.6137575296108,-0.2037704403224201,0.2037704403224201,309.7181781250196,-0.2037704403224201,377.6218520000606,67.90367387504104,-52.55682456811978,52.55682456811978,309.7181781250196,-52.55682456811978,552.4282617795891,242.7100836545695,51.27822304721817,-51.27822304721817,551.5130119893901,51.27822304721817,551.5130119893901,-51.27822304721817,551.5130119893901,0,0,51.27822304721817,551.5130119893901,51.27822304721817,28280.60724223505,0,551.5130119893901,0,551.5130119893901,551.5130119893901
0.0161,-52.83344587252321,0.173559838876428,51.3576313334879,-757.7609489942443,-295.0579422029402,827.115648772583,1052.818891198134,1.443289932012704e-015,0,308.8962688652895,-0.555784372635008,-555.784372635008,36.36119958269313,-0.1906861284485402,-190.68612844854,44.39807721236029,52.10410183457145,0.8521033018345179,44.55504126967826,52.2776614998882,0.8522768614998882,132.6751247125017,-0.3642459673249682,-364.245967324968,308.89607594182,-0.5557841990753425,-555.7841990753426,-0.8977425184395429,-0.04546565693965465,364.2282638484359,-0.01770347653217641,555.8473682088145,0.06316913347188802,41.35578243862915,875.7817875843429,26376.06296186458,10,513.5763133348789,306.3926298462704,-307.2903723647099,57.83563400216549,249.4547383625442,-52.83344587252321,0.173559838876428,52.65988603364679,28499.99798985562,554.9320957735081,0,0,-365.0982441864679,-191.5382317503746,556.6364759368425,554.9320957735081,1,1,0,0,1,1,0.555784372635008,554.9320957735081,-0.555784372635008,-0.8522768614998882,0.1906861284485402,554.9320957735081,-0.1906861284485402,364.245967324968,-52.10410183457145,554.9320957735081,52.10410183457145,555.7841990753426,-52.2776614998882,-0.8522768614998882,52.2776614998882,0,0.3642459673249682,364.245967324968,-0.3642459673249682,0,0.5557841990753425,555.7841990753426,-0.5557841990753425,0,52.83344587252321,-0.8522768614998882,-52.83344587252321,-0.173559838876428,364.245967324968,0.173559838876428,52.65988603364679,-52.65988603364679,555.7841990753426,52.65988603364679,-51.3576313334879,0,51.3576313334879,41.35578243862915,51.3576313334879,-51.3576313334879,41.35578243862915,51.3576313334879,554.9320957735081,52.83344587252321,-52.83344587252321,52.83344587252321,-0.8977425184395429,-307.2903723647099,-0.173559838876428,0.173559838876428,306.3926298462704,-0.173559838876428,364.2282638484359,57.83563400216549,-52.65988603364679,52.65988603364679,306.3926298462704,-52.65988603364679,555.8473682088145,249.4547383625442,51.3576313334879,-51.3576313334879,554.9320957735081,51.3576313334879,554.9320957735081,-51.3576313334879,554.9320957735081,0,0,51.3576313334879,554.9320957735081,51.3576313334879,28499.99798985562,0,554.9320957735081,0,554.9320957735081,554.9320957735081
0.0162,-52.90892432088892,0.1431764708322102,51.44112471820955,-788.6586529060658,-250.3443622543955,867.8295483669263,1039.003015161673,7.771561172376096e-016,0,312.0954917838095,-0.5586550740696887,-558.6550740696888,42.9787325784682,-0.2073131268841095,-207.3131268841158,44.49121312073244,52.20709291916335,0.8522062929192771,44.62072420745446,52.35026924681923,0.8523494692468193,122.8429581073498,-0.3504895977163197,-350.489597716326,312.0953318114661,-0.5586549308933611,-558.6549308933611,-0.8996689884211833,-0.04731951917436394,350.4745770545907,-0.01502066173526373,558.7172710742708,0.06234018090970039,43.39147741834631,879.1244516092804,26461.8931227439,10,514.4112471820955,302.7640597134802,-303.6637287019014,47.71051734111052,255.9532113607906,-52.90892432088892,0.1431764708322102,52.76574785005671,28693.99952432842,557.8027246004418,0,0,-351.3419471855728,-208.1653331770351,559.507280362608,557.8027246004419,1,1,0,0,1,1,0.5586550740696887,557.8027246004418,-0.5586550740696887,-0.8523494692468193,0.2073131268841095,557.8027246004418,-0.2073131268841095,350.489597716326,-52.20709291916335,557.8027246004418,52.20709291916335,558.6549308933611,-52.35026924681923,-0.8523494692468193,52.35026924681923,0,0.3504895977163197,350.489597716326,-0.3504895977163197,0,0.5586549308933611,558.6549308933611,-0.5586549308933611,0,52.90892432088892,-0.8523494692468193,-52.90892432088892,-0.1431764708322102,350.489597716326,0.1431764708322102,52.76574785005671,-52.76574785005671,558.6549308933611,52.76574785005671,-51.44112471820955,0,51.44112471820955,43.39147741834631,51.44112471820955,-51.44112471820955,43.39147741834631,51.44112471820955,557.8027246004418,52.90892432088892,-52.90892432088892,52.90892432088892,-0.8996689884211833,-303.6637287019014,-0.1431764708322102,0.1431764708322102,302.7640597134802,-0.1431764708322102,350.4745770545907,47.71051734111052,-52.76574785005671,52.76574785005671,302.7640597134802,-52.76574785005671,558.7172710742708,255.9532113607906,51.44112471820955,-51.44112471820955,557.8027246004418,51.44112471820955,557.8027246004418,-51.44112471820955,557.8027246004418,0,0,51.44112471820955,557.8027246004418,51.44112471820955,28693.99952432842,0,557.8027246004418,0,557.8027246004418,557.8027246004418
0.0163,-52.98631835931306,0.1126528923776244,51.52798325709694,-812.5437663412912,-211.42528668463,896.8347053114871,1023.969053028395,-5.551115123125783e-016,0,314.691820127778,-0.5609739923809106,-560.9739923809107,50.05705387924014,-0.2237343377294607,-223.7343377294596,44.58672912071004,52.3126915872073,0.8523118915871919,44.68865028526165,52.42534436693215,0.8524245443669322,113.1563685791167,-0.3363872301070852,-336.3872301070841,314.6916937372315,-0.5609738797281308,-560.9738797281309,-0.9011771703474096,-0.04875262598047747,336.374544589883,-0.0126855172010778,561.0353178713126,0.06143814318170371,44.84173526557436,881.872315729338,26551.33058543662,10,515.2798325709694,298.8362284302828,-299.7374056006302,37.53831615960016,262.1990894410297,-52.98631835931306,0.1126528923776244,52.87366546693544,28861.93476942031,560.1215678365437,0,0,-337.239654651451,-224.5866496210468,561.8263042724979,560.1215678365437,1,1,0,0,1,1,0.5609739923809106,560.1215678365437,-0.5609739923809106,-0.8524245443669322,0.2237343377294607,560.1215678365437,-0.2237343377294607,336.3872301070841,-52.3126915872073,560.1215678365437,52.3126915872073,560.9738797281309,-52.42534436693215,-0.8524245443669322,52.42534436693215,0,0.3363872301070852,336.3872301070841,-0.3363872301070852,0,0.5609738797281308,560.9738797281309,-0.5609738797281308,0,52.98631835931306,-0.8524245443669322,-52.98631835931306,-0.1126528923776244,336.3872301070841,0.1126528923776244,52.87366546693544,-52.87366546693544,560.9738797281309,52.87366546693544,-51.52798325709694,0,51.52798325709694,44.84173526557436,51.52798325709694,-51.52798325709694,44.84173526557436,51.52798325709694,560.1215678365437,52.98631835931306,-52.98631835931306,52.98631835931306,-0.9011771703474096,-299.7374056006302,-0.1126528923776244,0.1126528923776244,298.8362284302828,-0.1126528923776244,336.374544589883,37.53831615960016,-52.87366546693544,52.87366546693544,298.8362284302828,-52.87366546693544,561.0353178713126,262.1990894410297,51.52798325709694,-51.52798325709694,560.1215678365437,51.52798325709694,560.1215678365437,-51.52798325709694,560.1215678365437,0,0,51.52798325709694,560.1215678365437,51.52798325709694,28861.93476942031,0,560.1215678365437,0,560.1215678365437,560.1215678365437
